,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
2803,DDX5,0.161692416702909,11.7511895104255,1.42831983497046,0.159550675142151,0.438152600364097,-5.50118885289401
2804,DDX50,0.00584313143297699,9.45884721670213,0.158291489433939,0.874878445943041,0.958433004153502,-6.48532430256513
2805,DDX51,-0.0216511571865885,5.33717427757447,-0.335857116390093,0.738414217265596,0.909145080670169,-6.44161502218875
2806,DDX52,0.169026844338773,5.91043063004255,1.93635260892324,0.0586100696522536,0.239910057333283,-4.69705309182616
2807,DDX54,-0.0108127863315151,6.55148025185106,-0.285636518616252,0.776361973164273,0.92195230962452,-6.45715390047818
2808,DDX56,0.132477079793492,7.39049043551064,2.35738714239799,0.0224474065573807,0.12885847091657,-3.87516175981688
2809,DDX58,0.079359035344214,6.57595779953192,0.939920258152391,0.351874458683077,0.666032951628482,-6.06111739769099
2810,DDX6,-0.0884378529456491,4.831708826,-1.14664146687225,0.257104874008082,0.567418777843368,-5.85076924153885
2811,DDX60,-0.173620415590576,6.43727448331915,-2.45732875440629,0.0175882262646738,0.110419242910536,-3.66110115431572
2812,DEAF1,-0.0937266189999946,7.12297151319149,-1.68399707871188,0.0985505871152106,0.33198139424388,-5.1234657595567
2813,DEC1,-0.0329199170217374,3.67381479987234,-1.06045285705113,0.294143983114045,0.60706768513377,-5.94330768586471
2814,DECR1,-0.096665801811584,10.2932653770213,-3.60099321259006,0.000739066182749211,0.0122599709469129,-0.775607889056905
2815,DECR2,-0.18413418930615,8.61987503165957,-4.65239578632325,2.5240245150175e-05,0.0011184367534182,2.40222252500803
2816,DEDD,0.0410135575489203,6.39425120995745,0.513799401315725,0.609704276655763,0.845820053141301,-6.36648750056116
2817,DEF6,-0.0106854788025368,5.95141931744681,-0.139355918217787,0.889740783446952,0.965234845059119,-6.48813465457721
2818,DEF8,-0.119276106126801,8.32653258476596,-2.96496826358699,0.00466773001159383,0.0457323262770688,-2.47236959224042
2819,DEFA1,0.0286914231286266,4.97366316361702,0.340067340309449,0.735261048489204,0.907910878273519,-6.44019873835165
2820,DEFA1B,0.0286914231286266,4.97366316361702,0.340067340309449,0.735261048489204,0.907910878273519,-6.44019873835165
2821,DEFA3,0.0286914231286266,4.97366316361702,0.340067340309449,0.735261048489204,0.907910878273519,-6.44019873835165
2822,DEFA4,0.0180684218967437,4.15364454831915,0.429883778675251,0.669167064031359,0.877870569111207,-6.40580809468631
2823,DEFA5,0.0721565775561643,4.30930234140426,1.67428651823743,0.100454041232902,0.335512348867454,-5.1388282588947
2824,DEFA6,-0.0565851265742703,5.28093024193617,-1.46285745198151,0.149899040878248,0.42282313519657,-5.45346058539464
2825,DEFB1,-0.00519642534238773,4.93849042057447,-0.0872541660758794,0.930825508465833,0.977038788906928,-6.4940229671103
2826,DEFB126,0.0217253545217435,4.10960162446808,0.565500826081527,0.57431665614427,0.825125828764236,-6.3388189342851
2827,DEFB4A,-0.0458618656557945,5.4817286222766,-0.698136398889728,0.488395794241928,0.773320407135307,-6.25590673738523
2828,DEFB4B,-0.0458618656557945,5.4817286222766,-0.698136398889728,0.488395794241928,0.773320407135307,-6.25590673738523
2829,DEGS1,0.132727111684792,9.66928242704255,3.27907450838982,0.00192177039539538,0.0240947549864543,-1.66031813797575
2830,DEK,-0.0811534316829654,9.92909192482979,-1.7800388356093,0.0812782238398318,0.294088069984224,-4.96730267066866
2831,DENND1A,-0.0515948666485428,6.36573658331915,-0.754525166926534,0.454149312197394,0.749617811044855,-6.21548904854362
2832,DENND1B,0.0464343250126893,6.28609092861702,0.359629924667741,0.720671051953835,0.903037259464523,-6.43338777507057
2833,DENND1C,-0.0620441638605014,5.06289214657447,-1.53718488388241,0.130688524456939,0.392890171673308,-5.34722200366728
2834,DENND2A,-0.153908046864124,6.16042324134043,-1.65493385381337,0.104337624636946,0.343948222878814,-5.16920914369313
2835,DENND2D,-0.0414551833224586,5.24681659451064,-0.83835121341564,0.405909341600823,0.712047311682898,-6.14975206624459
2836,DENND3,0.00364568692935574,6.36161753193617,0.0499946701372362,0.960330115013404,0.985568354092032,-6.49657379798959
2837,DENND4A,-0.157046337192026,5.07033220570213,-1.39991450587259,0.167846164551607,0.450106015157149,-5.53965767820426
2838,DENND4B,0.029180002126818,6.71127103042553,0.507097902069724,0.61436347151461,0.848064752934866,-6.36988202090857
2839,DENND4C,-0.0187295592445613,7.41233303238298,-0.33444315636346,0.739474197745067,0.909364521656696,-6.44208672736164
2840,DENND5A,0.100402366983701,9.23653577382979,2.14862468839207,0.0366383177918834,0.177818152254006,-4.29928318096352
2841,DENND5B,-0.0112262672246342,3.98164059459574,-0.203677708111604,0.839449888146813,0.945541256764989,-6.47713445521257
2842,DENND6B,-0.0106470792626743,5.90790527412766,-0.248698035818288,0.804635034169428,0.931628879064297,-6.46698549816304
2843,DENR,0.0307305480072593,9.28217970344681,0.513179266767644,0.610134742998505,0.846039553796617,-6.36680346902639
2844,DEPDC1,-0.0536650863931105,3.51353966193617,-1.34146593321908,0.185960950669458,0.476370542840256,-5.61656852424707
2845,DEPDC5,0.0274539032409455,5.7307394593617,0.529526400531889,0.598834232315245,0.84033322649399,-6.35834823326747
2846,DEPTOR,-0.363509591192023,6.02504232829787,-2.78448772873126,0.00760163389382967,0.0643055821948543,-2.91353273425329
2847,DERA,-0.140861769777164,8.62260660970213,-2.90568276130681,0.00548895226616097,0.0509115077934457,-2.61942761070603
2848,DERL1,-0.0134594743876733,8.13502647778723,-0.234480229331361,0.815590372625239,0.933604501055823,-6.47040838301873
2849,DERL2,-0.0131363816394838,8.84092471321277,-0.318734060984093,0.751284485852173,0.91292918505271,-6.44719409409138
2850,DES,-0.0107198391739076,6.38515974425532,-0.269279015886443,0.727886798916682,0.888546230435951,-6.39630514996172
2851,DESI1,-0.0223828741068743,6.90128288917021,-0.470129730355492,0.640350574956866,0.863124169546675,-6.38781457008211
2852,DESI2,0.0100812358568909,8.41750124444681,0.103070585251498,0.918328129085063,0.974005572358385,-6.49252154566319
2853,DET1,-0.0670120724782608,6.89973984314894,-0.982944763005495,0.330468983905197,0.641954806268001,-6.02062866040914
2854,DEXI,-0.09788772609601,8.09807178653191,-2.60977563560058,0.0119872859821287,0.0867954635270077,-3.32144910705427
2855,DFFA,-0.0504902971775296,7.24323466014894,-0.938454451154081,0.352619337704729,0.666648394295952,-6.06246607890793
2856,DFFB,0.0238606409945668,4.80142699876596,0.352516646679144,0.725964429573468,0.904675381911334,-6.435908191446
2857,DFNA5,-0.194514286251801,9.292316958,-3.59179216587536,0.000759983373195671,0.0124284713047269,-0.801569377482057
2858,DFNB31,0.0326924427264537,4.23360329612766,0.910569465837438,0.366985230713381,0.680679744868181,-6.08773608870219
2859,DGAT1,-0.0125271086974621,6.7495021587234,-0.215189161162574,0.8305140605299,0.941477258559346,-6.47473125453367
2860,DGCR11,-0.0540429186902109,6.16766301144681,-1.24856177426391,0.217765045616772,0.520811698217214,-5.73253703061205
2861,DGCR14,-0.048179971438401,4.97354524308511,-0.985412391256199,0.329268186318917,0.640854552163127,-6.01825366261535
2862,DGCR2,-0.104536532646732,7.42423236657447,-2.49656728729068,0.0159560200516427,0.104138506262679,-3.57517234720614
2863,DGCR5,-0.0695027432119524,5.09862779640426,-1.10081541193084,0.276361754448216,0.590531574495464,-5.9008267020639
2864,DGCR6,-0.159046135795281,9.28201669397872,-3.78435579291454,0.000420904072842421,0.00826415447421562,-0.250560198207618
2865,DGCR6L,-0.10205077622916,7.32706537117021,-2.1163348058017,0.328163061836437,0.439841987720977,-3.32416323932009
2866,DGCR8,0.221818411677538,6.11812837808511,3.07338609174624,0.00345468095075538,0.0368205245649291,-2.19820485900532
2867,DGCR9,-0.0786190387952841,4.80475655206383,-1.842367113385,0.0714836278630491,0.271877325373307,-4.86190429679521
